16.9	8.6	49.0	topleft
13.3	8.7	47.0	topcenter
13.0	8.8	44.5	topcenter
13.0	8.8	44.5	topcenter
14.4	9.0	51.0	topcenter
11.1	8.8	62.0	topright
8.8	10.0	67.5	topright
9.3	8.8	67.5	topright
16.4	7.9	47.0	centerleft
16.4	8.0	53.5	centerleft
18.1	7.8	47.0	centerleft
16.7	8.5	52.0	centerleft
12.3	8.9	51.0	centercenter
4.5	11.0	6.0	centercenter
13.4	7.8	49.5	centercenter
3.0	10.5	6.0	centercenter
15.7	8.6	60.5	bottomleft
16.1	8.6	56.5	bottomleft
16.4	8.8	61.0	bottomleft
16.6	8.9	54.5	bottomleft
11.7	9.0	63.0	bottomcenter
11.0	9.6	71.5	bottomcenter
11.1	9.4	68.0	bottomcenter
12.1	8.6	71.5	bottomcenter
10.1	9.1	69.0	bottomright
21.5	8.5	9.0	bottomright
11.0	8.7	61.5	bottomright
10.4	8.5	70.0	bottomright
15.9	9.6	41.5	topleft
15.7	8.8	42.5	topleft
16.1	9.2	49.5	topleft
12.9	8.8	43.5	topcenter
12.0	8.8	45.0	topcenter
12.1	8.8	43.0	topcenter
13.0	8.8	45.0	topcenter
8.7	9.6	65.5	topright
9.8	9.6	58.0	topright
9.8	9.7	66.5	topright
9.8	9.6	66.5	topright
16.4	9.1	56.0	centerleft
15.3	8.2	55.0	centerleft
15.6	9.1	58.5	centerleft
15.5	9.2	56.0	centerleft
11.8	9.4	52.5	centercenter
12.8	9.5	52.5	centercenter
13.4	9.3	62.0	centercenter
12.5	9.5	56.5	centercenter
9.7	9.4	62.5	centerright
8.6	9.4	63.5	centerright
8.6	9.4	63.5	centerright
3.0	9.5	6.0	bottomleft
5.4	9.1	10.0	bottomleft
15.8	10.1	51.5	bottomleft
4.0	9.5	6.0	bottomleft
11.0	9.8	65.5	bottomcenter
11.0	9.7	57.5	bottomcenter
10.9	10.3	73.0	bottomcenter
12.4	10.4	88.0	bottomcenter
8.7	8.6	65.5	bottomright
9.7	8.6	66.0	bottomright
22.0	8.5	6.0	bottomright
8.9	8.2	62.5	bottomright
15.8	8.9	43.0	topleft
16.5	9.0	51.5	topleft
15.9	8.9	53.5	topleft
16.8	9.0	52.0	topleft
12.1	9.2	49.5	topcenter
12.1	9.4	49.0	topcenter
13.1	8.2	49.5	topcenter
12.2	9.4	47.5	topcenter
8.4	9.7	68.5	topright
9.4	9.7	67.5	topright
9.4	9.6	65.5	topright
9.5	10.2	68.0	topright
15.2	8.7	56.0	centerleft
15.7	8.1	63.0	centerleft
14.5	8.1	61.5	centerleft
14.6	7.7	58.5	centerleft
13.0	9.5	53.0	centercenter
13.1	9.4	51.5	centercenter
13.1	8.4	51.5	centercenter
13.0	9.3	51.5	centercenter
8.4	9.7	68.5	centerright
9.0	9.7	64.0	centerright
8.2	10.9	69.5	centerright
8.0	9.8	65.0	centerright
15.5	9.5	57.5	bottomleft
16.4	9.8	48.0	bottomleft
5.0	10.5	6.0	bottomleft
16.6	9.4	46.0	bottomleft
12.0	9.7	61.5	bottomcenter
12.1	9.7	62.5	bottomcenter
12.4	8.9	71.5	bottomcenter
12.6	8.8	66.5	bottomcenter
9.6	10.4	68.0	bottomright
11.7	9.2	65.0	bottomright
21.5	9.5	9.0	bottomright
8.5	10.0	61.5	bottomright
14.7	9.3	46.0	topleft
14.7	9.3	44.0	topleft
16.6	8.3	46.0	topleft
14.7	9.6	41.5	topleft
11.9	9.0	46.5	topcenter
12.9	8.8	43.0	topcenter
13.0	8.0	47.5	topcenter
12.0	8.8	44.0	topcenter
8.2	8.8	60.0	topright
9.0	8.8	63.5	topright
9.0	9.8	64.5	topright
9.0	9.6	60.5	topright
15.2	8.6	53.5	centerleft
15.9	8.6	53.0	centerleft
15.2	9.6	53.0	centerleft
15.5	9.6	55.0	centerleft
12.8	8.4	52.5	centercenter
12.8	9.4	52.5	centercenter
12.7	9.0	58.0	centercenter
11.8	9.5	52.5	centercenter
8.9	9.0	68.5	centerright
7.7	10.1	67.5	centerright
8.9	8.1	68.0	centerright
7.8	9.2	68.5	centerright
3.0	9.5	6.0	bottomleft
3.0	9.5	6.0	bottomleft
16.4	8.5	47.5	bottomleft
16.4	9.4	46.5	bottomleft
11.0	10.0	78.0	bottomcenter
22.0	8.5	6.0	bottomcenter
11.1	9.2	60.5	bottomcenter
13.3	9.1	58.0	bottomcenter
9.7	8.6	66.5	bottomright
7.6	9.4	66.0	bottomright
9.8	9.6	67.5	bottomright
8.7	9.5	65.0	bottomright
14.6	9.6	41.5	topleft
16.4	7.6	45.0	topleft
13.0	8.6	53.5	topcenter
14.1	8.4	50.0	topcenter
13.2	8.8	44.5	topcenter
14.0	7.8	45.0	topcenter
9.1	9.5	69.5	topright
8.0	9.4	67.5	topright
8.8	9.7	62.0	topright
8.0	9.8	64.5	topright
15.7	8.5	50.0	centerleft
15.1	8.6	46.0	centerleft
16.4	7.6	47.5	centerleft
12.8	8.3	52.0	centercenter
12.9	8.1	49.5	centercenter
12.9	8.2	50.5	centercenter
11.8	9.4	53.0	centercenter
9.1	8.8	60.0	centerright
10.2	8.6	72.5	centerright
10.1	8.8	62.0	centerright
9.5	8.7	69.5	centerright
16.5	8.1	41.0	bottomleft
16.0	7.1	45.0	bottomleft
16.7	7.2	43.0	bottomleft
17.3	7.1	43.5	bottomleft
10.9	8.7	73.5	bottomcenter
9.6	8.3	87.0	bottomcenter
4.0	9.0	8.0	bottomcenter
11.8	8.9	47.5	bottomcenter
9.2	8.3	70.5	bottomright
22.0	7.5	6.0	bottomright
9.2	8.0	63.5	bottomright
8.3	9.0	64.0	bottomright
16.6	9.1	54.5	topleft
13.7	9.3	44.0	topleft
14.8	9.1	53.5	topleft
15.6	9.1	54.5	topleft
10.9	9.3	51.5	topcenter
12.9	8.2	50.5	topcenter
12.0	9.1	49.0	topcenter
12.1	8.1	48.0	topcenter
8.5	9.2	70.0	topright
8.7	9.0	67.0	topright
8.7	9.0	65.5	topright
8.7	9.0	66.5	topright
17.1	7.4	48.0	centerleft
15.7	7.5	50.0	centerleft
15.7	8.2	51.5	centerleft
15.7	8.5	50.0	centerleft
13.3	7.4	56.5	centercenter
12.9	8.4	53.5	centercenter
12.1	8.0	64.0	centercenter
11.9	8.4	53.5	centercenter
8.7	8.6	66.5	centerright
8.7	9.6	65.5	centerright
7.7	9.6	67.5	centerright
9.7	8.6	65.5	centerright
14.9	9.1	54.5	bottomleft
16.1	8.2	43.0	bottomleft
3.0	9.5	6.0	bottomleft
16.6	8.5	50.0	bottomleft
11.0	9.5	61.5	bottomcenter
13.9	10.0	68.0	bottomcenter
12.9	9.7	83.0	bottomcenter
12.0	9.7	84.5	bottomcenter
21.5	10.5	9.0	bottomright
21.4	9.4	8.5	bottomright
21.5	9.5	9.0	bottomright
22.0	9.5	6.0	bottomright
15.5	8.9	48.5	topleft
16.2	9.9	44.0	topleft
15.1	9.5	39.5	topleft
15.1	9.8	42.5	topleft
11.9	8.8	43.0	topcenter
10.7	10.8	43.5	topcenter
12.2	8.2	45.5	topcenter
12.2	9.8	43.0	topcenter
8.0	10.2	54.5	topright
8.7	10.3	59.0	topright
8.2	9.5	60.5	topright
7.9	10.1	56.5	topright
16.1	9.7	51.5	centerleft
10.9	8.9	46.5	centercenter
11.9	10.1	49.5	centercenter
11.2	9.2	53.5	centercenter
11.9	9.3	50.5	centercenter
7.6	9.4	62.0	centerright
9.6	8.4	62.5	centerright
8.7	9.5	62.0	centerright
7.6	9.4	61.0	centerright
4.0	9.0	8.0	bottomleft
3.0	10.0	8.0	bottomleft
15.9	10.6	54.5	bottomleft
3.0	9.5	6.0	bottomleft
12.5	9.1	85.0	bottomcenter
13.8	10.3	82.0	bottomcenter
13.0	10.2	82.0	bottomcenter
13.0	9.1	77.0	bottomcenter
21.0	8.5	12.0	bottomright
21.0	9.5	12.0	bottomright
20.9	8.6	11.5	bottomright
21.5	9.5	9.0	bottomright
15.1	8.8	46.0	topleft
15.8	8.6	51.0	topleft
13.7	9.7	40.5	topleft
15.2	9.6	45.0	topleft
12.9	9.4	52.0	topcenter
12.1	9.2	49.0	topcenter
11.0	9.5	52.5	topcenter
12.0	9.2	48.5	topcenter
7.8	10.7	62.0	topright
8.9	9.8	62.0	topright
7.8	9.7	62.5	topright
8.8	9.7	62.0	topright
16.4	9.6	48.0	centerleft
15.3	8.6	53.5	centerleft
16.0	8.6	50.5	centerleft
14.9	8.6	51.5	centerleft
10.2	8.8	47.5	centercenter
11.1	8.8	49.0	centercenter
21.5	8.5	8.0	centercenter
21.5	8.5	8.0	centercenter
7.8	9.5	61.0	centerright
8.4	8.4	62.5	centerright
21.5	9.0	6.0	centerright
8.6	9.4	61.0	centerright
3.0	10.5	6.0	bottomleft
3.0	9.5	6.0	bottomleft
3.0	10.5	6.0	bottomleft
3.0	9.5	6.0	bottomleft
